file,speaker_id,wer
speaker_22/videos/22_luqi_0_15_15.txt,22,0.963134
speaker_22/videos/22_luqi_0_16_16.txt,22,1.022727
speaker_22/videos/22_luqi_0_1_1.txt,22,0.882051
speaker_22/videos/22_luqi_0_2_2.txt,22,0.929245
speaker_22/videos/22_luqi_0_3_3.txt,22,1.005128
speaker_22/videos/22_luqi_0_4_4.txt,22,0.947867
speaker_22/videos/22_luqi_0_5_5.txt,22,0.965686
speaker_23/videos/23_hailing_0_103_103.txt,23,0.939086
speaker_23/videos/23_hailing_0_104_104.txt,23,0.932432
speaker_23/videos/23_hailing_0_10_10.txt,23,0.931429
speaker_23/videos/23_hailing_0_111_111.txt,23,0.980132
speaker_23/videos/23_hailing_0_112_112.txt,23,0.955975
speaker_23/videos/23_hailing_0_11_11.txt,23,0.947090
speaker_23/videos/23_hailing_0_12_12.txt,23,0.944444
speaker_23/videos/23_hailing_0_13_13.txt,23,0.955665
speaker_23/videos/23_hailing_0_14_14.txt,23,0.923077
speaker_23/videos/23_hailing_0_15_15.txt,23,1.013274
speaker_23/videos/23_hailing_0_16_16.txt,23,0.914798
speaker_23/videos/23_hailing_0_1_1.txt,23,0.927083
speaker_23/videos/23_hailing_0_2_2.txt,23,0.897059
speaker_23/videos/23_hailing_0_3_3.txt,23,0.962162
speaker_23/videos/23_hailing_0_4_4.txt,23,0.925743
speaker_23/videos/23_hailing_0_5_5.txt,23,0.946602
speaker_24/videos/24_kexin_0_103_103.txt,24,0.919598
speaker_24/videos/24_kexin_0_104_104.txt,24,0.954751
speaker_24/videos/24_kexin_0_10_10.txt,24,0.914286
speaker_24/videos/24_kexin_0_111_111.txt,24,0.921569
speaker_24/videos/24_kexin_0_112_112.txt,24,0.963415
speaker_24/videos/24_kexin_0_11_11.txt,24,0.930108
speaker_24/videos/24_kexin_0_12_12.txt,24,0.905830
speaker_24/videos/24_kexin_0_13_13.txt,24,0.942105
speaker_24/videos/24_kexin_0_14_14.txt,24,0.923445
speaker_24/videos/24_kexin_0_15_15.txt,24,0.933921
speaker_24/videos/24_kexin_0_16_16.txt,24,0.939252
speaker_24/videos/24_kexin_0_1_1.txt,24,0.927083
speaker_24/videos/24_kexin_0_2_2.txt,24,0.906542
speaker_24/videos/24_kexin_0_3_3.txt,24,0.925532
speaker_24/videos/24_kexin_0_4_4.txt,24,0.925000
speaker_24/videos/24_kexin_0_5_5.txt,24,0.921569
speaker_25/videos/25_goto_0_103_103.txt,25,0.960000
speaker_25/videos/25_goto_0_104_104.txt,25,0.923445
speaker_25/videos/25_goto_0_10_10.txt,25,0.947368
speaker_25/videos/25_goto_0_111_111.txt,25,0.927152
speaker_25/videos/25_goto_0_112_112.txt,25,1.121951
speaker_25/videos/25_goto_0_11_11.txt,25,0.929648
speaker_25/videos/25_goto_0_12_12.txt,25,0.905983
speaker_25/videos/25_goto_0_13_13.txt,25,0.984536
speaker_25/videos/25_goto_0_14_14.txt,25,1.038278
speaker_25/videos/25_goto_0_15_15.txt,25,1.104072
speaker_25/videos/25_goto_0_16_16.txt,25,1.004484
speaker_25/videos/25_goto_0_1_1.txt,25,0.985075
speaker_25/videos/25_goto_0_2_2.txt,25,0.969231
speaker_25/videos/25_goto_0_3_3.txt,25,0.980583
speaker_25/videos/25_goto_0_4_4.txt,25,0.944724
speaker_25/videos/25_goto_0_5_5.txt,25,0.948357
speaker_26/videos/26_reamey_0_103_103.txt,26,0.923077
speaker_26/videos/26_reamey_0_104_104.txt,26,0.941964
speaker_26/videos/26_reamey_0_10_10.txt,26,0.908571
speaker_26/videos/26_reamey_0_111_111.txt,26,1.013514
speaker_26/videos/26_reamey_0_112_112.txt,26,0.909677
speaker_26/videos/26_reamey_0_11_11.txt,26,0.923497
speaker_26/videos/26_reamey_0_12_12.txt,26,0.934884
speaker_26/videos/26_reamey_0_13_13.txt,26,0.927461
speaker_26/videos/26_reamey_0_14_14.txt,26,0.935323
speaker_26/videos/26_reamey_0_15_15.txt,26,1.085202
speaker_26/videos/26_reamey_0_16_16.txt,26,0.940909
speaker_26/videos/26_reamey_0_1_1.txt,26,0.923913
speaker_26/videos/26_reamey_0_2_2.txt,26,0.951220
speaker_26/videos/26_reamey_0_3_3.txt,26,0.941489
speaker_26/videos/26_reamey_0_4_4.txt,26,0.969388
speaker_26/videos/26_reamey_0_5_5.txt,26,0.989899
speaker_27/videos/27_yingqing_0_103_103.txt,27,0.989362
speaker_27/videos/27_yingqing_0_104_104.txt,27,0.931507
speaker_27/videos/27_yingqing_0_10_10.txt,27,0.912791
speaker_27/videos/27_yingqing_0_111_111.txt,27,0.961039
speaker_27/videos/27_yingqing_0_112_112.txt,27,0.962500
speaker_27/videos/27_yingqing_0_11_11.txt,27,0.972826
speaker_27/videos/27_yingqing_0_12_12.txt,27,0.929907
speaker_27/videos/27_yingqing_0_13_13.txt,27,0.948980
speaker_27/videos/27_yingqing_0_14_14.txt,27,0.956522
speaker_27/videos/27_yingqing_0_15_15.txt,27,1.009346
speaker_27/videos/27_yingqing_0_16_16.txt,27,0.931507
speaker_27/videos/27_yingqing_0_1_1.txt,27,0.926316
speaker_27/videos/27_yingqing_0_2_2.txt,27,0.920398
speaker_27/videos/27_yingqing_0_3_3.txt,27,0.932961
speaker_27/videos/27_yingqing_0_4_4.txt,27,0.921569
speaker_27/videos/27_yingqing_0_5_5.txt,27,0.994924
speaker_28/videos/28_tiffnay_0_103_103.txt,28,0.923469
speaker_28/videos/28_tiffnay_0_104_104.txt,28,0.940367
speaker_28/videos/28_tiffnay_0_10_10.txt,28,0.908571
speaker_28/videos/28_tiffnay_0_111_111.txt,28,0.912752
speaker_28/videos/28_tiffnay_0_112_112.txt,28,0.939394
speaker_28/videos/28_tiffnay_0_12_12.txt,28,0.923077
speaker_28/videos/28_tiffnay_0_13_13.txt,28,0.901554
speaker_28/videos/28_tiffnay_0_14_14.txt,28,0.924883
speaker_28/videos/28_tiffnay_0_15_15.txt,28,0.909091
speaker_28/videos/28_tiffnay_0_1_1.txt,28,0.953368
speaker_28/videos/28_tiffnay_0_2_2.txt,28,0.896040
speaker_28/videos/28_tiffnay_0_3_3.txt,28,0.930108
speaker_28/videos/28_tiffnay_0_4_4.txt,28,0.944162
speaker_28/videos/28_tiffnay_0_5_5.txt,28,0.914141
speaker_29/videos/29_hanieh_0_103_103.txt,29,0.917073
speaker_29/videos/29_hanieh_0_104_104.txt,29,0.933054
speaker_29/videos/29_hanieh_0_10_10.txt,29,0.961538
speaker_29/videos/29_hanieh_0_111_111.txt,29,1.018072
speaker_29/videos/29_hanieh_0_112_112.txt,29,0.932584
speaker_29/videos/29_hanieh_0_11_11.txt,29,0.937824
speaker_29/videos/29_hanieh_0_12_12.txt,29,0.926407
speaker_29/videos/29_hanieh_0_13_13.txt,29,0.925373
speaker_29/videos/29_hanieh_0_14_14.txt,29,0.981395
speaker_29/videos/29_hanieh_0_15_15.txt,29,0.934426
speaker_29/videos/29_hanieh_0_16_16.txt,29,0.964444
speaker_29/videos/29_hanieh_0_1_1.txt,29,0.929293
speaker_29/videos/29_hanieh_0_2_2.txt,29,0.923445
speaker_29/videos/29_hanieh_0_3_3.txt,29,0.906250
speaker_29/videos/29_hanieh_0_4_4.txt,29,0.946341
speaker_29/videos/29_hanieh_0_5_5.txt,29,0.931034
speaker_3/videos/3_solomon_0_100_100.txt,3,0.957576
speaker_3/videos/3_solomon_0_101_101.txt,3,0.917098
speaker_3/videos/3_solomon_0_102_102.txt,3,0.948571
speaker_3/videos/3_solomon_0_103_103.txt,3,0.984536
speaker_3/videos/3_solomon_0_104_104.txt,3,0.938679
speaker_3/videos/3_solomon_0_105_105.txt,3,0.935897
speaker_3/videos/3_solomon_0_106_106.txt,3,0.912752
speaker_3/videos/3_solomon_0_107_107.txt,3,0.930233
speaker_3/videos/3_solomon_0_108_108.txt,3,0.969697
speaker_3/videos/3_solomon_0_109_109.txt,3,0.946309
speaker_3/videos/3_solomon_0_10_10.txt,3,0.912281
speaker_3/videos/3_solomon_0_110_110.txt,3,0.924242
speaker_3/videos/3_solomon_0_111_111.txt,3,0.979730
speaker_3/videos/3_solomon_0_112_112.txt,3,0.932927
speaker_3/videos/3_solomon_0_113_113.txt,3,0.917355
speaker_3/videos/3_solomon_0_114_114.txt,3,0.932515
speaker_30/videos/30_katya_0_103_103.txt,30,0.970874
speaker_30/videos/30_katya_0_104_104.txt,30,0.950893
speaker_30/videos/30_katya_0_10_10.txt,30,0.952381
speaker_30/videos/30_katya_0_111_111.txt,30,1.189542
speaker_30/videos/30_katya_0_112_112.txt,30,0.988166
speaker_30/videos/30_katya_0_11_11.txt,30,0.942408
speaker_30/videos/30_katya_0_13_13.txt,30,0.940860
speaker_30/videos/30_katya_0_14_14.txt,30,0.980488
speaker_30/videos/30_katya_0_15_15.txt,30,0.950000
speaker_30/videos/30_katya_0_16_16.txt,30,0.967442
speaker_30/videos/30_katya_0_1_1.txt,30,0.947090
speaker_30/videos/30_katya_0_2_2.txt,30,0.945545
speaker_30/videos/30_katya_0_3_3.txt,30,0.913514
speaker_30/videos/30_katya_0_5_5.txt,30,0.964824
speaker_4/videos/4_lawrence_0_100_100.txt,4,0.919786
speaker_4/videos/4_lawrence_0_101_101.txt,4,0.911765
speaker_4/videos/4_lawrence_0_102_102.txt,4,0.939560
speaker_4/videos/4_lawrence_0_103_103.txt,4,0.939394
speaker_4/videos/4_lawrence_0_104_104.txt,4,0.923729
speaker_4/videos/4_lawrence_0_105_105.txt,4,0.942197
speaker_4/videos/4_lawrence_0_107_107.txt,4,0.937500
speaker_4/videos/4_lawrence_0_108_108.txt,4,0.938547
speaker_4/videos/4_lawrence_0_109_109.txt,4,0.941935
speaker_4/videos/4_lawrence_0_10_10.txt,4,0.928994
speaker_4/videos/4_lawrence_0_110_110.txt,4,0.966216
speaker_4/videos/4_lawrence_0_111_111.txt,4,1.013333
speaker_4/videos/4_lawrence_0_112_112.txt,4,0.945122
speaker_4/videos/4_lawrence_0_113_113.txt,4,0.936000
speaker_4/videos/4_lawrence_0_114_114.txt,4,0.934524
speaker_5/videos/5_stewart_0_103_103.txt,5,0.919192
speaker_5/videos/5_stewart_0_104_104.txt,5,0.917051
speaker_5/videos/5_stewart_0_10_10.txt,5,0.918129
speaker_5/videos/5_stewart_0_111_111.txt,5,0.952381
speaker_5/videos/5_stewart_0_112_112.txt,5,0.936709
speaker_5/videos/5_stewart_0_11_11.txt,5,0.916201
speaker_5/videos/5_stewart_0_13_13.txt,5,0.927461
speaker_5/videos/5_stewart_0_14_14.txt,5,0.943925
speaker_5/videos/5_stewart_0_15_15.txt,5,0.930556
speaker_5/videos/5_stewart_0_16_16.txt,5,0.901345
speaker_5/videos/5_stewart_0_1_1.txt,5,0.940860
speaker_5/videos/5_stewart_0_2_2.txt,5,0.907692
speaker_5/videos/5_stewart_0_3_3.txt,5,0.916201
speaker_5/videos/5_stewart_0_4_4.txt,5,0.907692
speaker_5/videos/5_stewart_0_5_5.txt,5,0.927835
speaker_6/videos/6_carla_0_100_100.txt,6,0.915493
speaker_6/videos/6_carla_0_101_101.txt,6,0.893401
